logFC
ABCF1	-0.0442756152734951
ARF3	0.00304369448885833
ATP6V0B	-0.0820688207842277
ATP6V1G2-DDX39B///SNORD84///DDX39B	0.0288544501806212
BAD	-0.00497894956212264
C1D	-0.0400816908932562
CANX	0.0236642721827393
CAPNS1	0.062705190966172
CBX3	-0.0256789929498078
CCL5	0.0391717612485019
CFL1	0.0144672725780932
CHURC1-FNTB///FNTB	-0.0922049691699804
CNPPD1	0.0121762792277549
CTDNEP1	-0.0305976555446348
CYP2A6	0.00610717041128128
CYP2E1	-0.00578712598485498
DAD1	-0.00399861054055961
DTX2P1-UPK3BP1-PMS2P11	0.0310718522684548
EIF3D	0.022460857286724
EIF3F	0.0164594675377074
EIF4G2	-0.00755485435103931
EPHB3	-0.0520834174266893
ERH	-0.0101286013124451
ESRRA	0.000614856882000137
FAU	0.0160337246719742
GAS6	0.0265358484305462
GATC///SRSF9	-0.0362613944006833
GDI2	-0.0179690520798106
GUCA1A	0.00108690551759483
GUK1	-0.00152617025255286
HNRNPA1P10///HNRNPA1	-0.00916135461709722
HNRNPC	-0.0274357522428588
HNRNPD	0.0250011591327523
HNRNPM	-0.0278455289469424
HSP90AB1	-0.0288946317203438
HSPA6	-0.0377728206573993
IK	0.0491769428897673
ILF2	-0.0456100154392498
JTB	0.0200789642939346
KARS	-0.0227736105240401
KAT7	-0.0308765848599935
KHDRBS1	-0.0122694255595794
KXD1	0.00795250065080788
LOC100508408///SNORD14B///RPS13	0.0196427934310712
LOC101929240///SNRNP200	-0.00230275334659809
MIR3620///ARF1	0.00888638947665488
MIR4640///DDR1	-0.010308988907878
MIR5047///MIR3064///DDX5	-0.0444257971652657
MIR5193///UBA7	0.0325408120169164
MIR6805///RPL28	0.0777625353397684
MMP14	-0.0458727452800438
NARS	0.0796256244469866
NONO	0.0156353954076932
NPM1	-0.0278491911410725
OAZ1	0.00316228694901621
PARK7	0.0191237828288831
PAX8	-0.000681840121804556
PLD1	0.0388923227963537
PRPF8	-0.000841971678120501
PSMB2	-0.00136486380800438
PTPN21	-0.00396056840252101
RFC2	-0.0997761781103179
RHOA	0.0435161868231422
RNPS1	-0.0196288623709635
RPL10A	0.0254020953935559
RPL11	0.00879245439247001
RPL14	0.0153774077890398
RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17	0.00252984378319887
RPL18	0.00876515585376906
RPL19	-0.00415040413531287
RPL21P28///SNORA27///SNORD102///RPL21	0.013418587137652
RPL24	-0.0011889032348229
RPL27	0.00798206086383502
RPL30	0.000176941068867009
RPL34	0.0303544187709708
RPL35	0.0234227867457335
RPL6	0.011042284013012
RPL9	0.0161164914803305
RPS24	-0.000646649438731828
RPS27A	0.00396095680611452
RPS5	0.0237326195568919
RTCB	-0.0269992447006633
SART1	0.00549576511981797
SART3	-0.0438542021739427
SEPT2	0.0170105827049563
SLC25A3	-0.0107336576346917
SMNDC1	-0.102240614560845
SNORD35B///RPS11	0.0141805694825976
SNX3	0.0269965271537562
SPAG7	0.0186352155044176
SRP14	0.0160523264012831
STARD7	-0.0495280903132169
TAF10	0.0149132979621953
TARDBP	0.00405543246292783
THRA	0.0168493224233127
TRADD	0.00544063019965361
YY1	-0.000336683321488396
ZNF146	-0.0571675029238641
ZPR1	-0.0833296656464482
	0.00256025869651988
A1CF	0.0155891972078606
A2M	-0.0634081017035384
A4GALT	0.0201705247056085
A4GNT	-0.00367383903171792
AAAS	-0.000293360406902643
AACS	0.0438234534654738
AADAC	-0.00769567580877961
AAGAB	0.0289197927946248
AAK1	0.00376244835889254
AAMDC	0.0213192786074646
AAMP	-0.00764983601805369
AANAT	-0.000571514799762696
AAR2	-0.00413720769196502
AARS	0.250402762513543
AASDHPPT	-0.0250920956271594
AASS	0.00897016307197029
AATF	-0.0730300123837289
AATK	0.0112626384319086
ABAT	0.0488869503323559
ABCA1	-0.0932808461106249
ABCA11P	0.00286097078479663
ABCA12	-0.0276856324953374
ABCA2	0.00917851107436348
ABCA3	0.0248582593826745
ABCA4	0.0148455476681892
ABCA5	0.0666140444959051
ABCA6	-0.00187124847650155
ABCA7	0.0208700474098809
ABCA8	-0.0136135783473046
ABCB1	-0.0482435546352873
ABCB11	0.0185560874508894
ABCB4	0.0103834665042641
ABCB4///ABCB1	-0.0564372086138487
ABCB6	0.0169512891482186
ABCB7	-0.0297813357447536
ABCB8	-0.0202733928728853
ABCB8///ASIC3	0.00348077067292474
ABCB9	-0.00547356124659326
ABCC1	-0.0557718165960517
ABCC10	0.0431543648095967
ABCC2	-0.0082386821902416
ABCC3	0.115502161660041
ABCC4	-0.0343040555490619
ABCC5	-0.0957837177464054
ABCC8	0.000207105888723635
ABCC9	-0.00936321975950571
ABCD1	-0.0203044088566777
ABCD2	0.00799995186371438
ABCD3	0.0085940405581475
ABCD4	0.022176799841187
ABCE1	-0.0863473061401923
ABCF2	-0.0214780100752712
ABCF3	0.0113255441564366
ABCG1	-0.0343278237095088
ABCG2	-0.0509640315195075
ABCG4	0.0310664973420951
ABCG5	-0.0299784606656486
ABHD10	0.0356759243312208
ABHD11	-0.0643090029339008
ABHD14A-ACY1///ACY1	-0.0509999479854866
ABHD14A///ACY1	0.0159763375933935
ABHD17A	0.0267065002882312
ABHD17B	-0.00872385148013866
ABHD18	0.02124232140803
ABHD2	-0.0528812279408599
ABHD3	-0.00463808886195682
ABHD4	0.163938248453002
ABHD5	-0.0291930303073658
ABHD6	-0.0200478132398685
ABHD8	0.0486877052396455
ABI1	0.0674474812119921
ABI2	-0.0429551677368704
ABI3BP	-0.00798245221280913
ABL1	0.0631354194221583
ABL2	0.0134533817263325
ABLIM1	0.0160257728756483
ABLIM3	-0.0322354011715262
ABO	0.00139650412364108
ABR	-0.00218403641028031
ABT1	-0.0762858826302137
ABTB2	-0.0609891990767553
ACAA1	0.0565933384095705
ACAA2	0.00996360622322467
ACACA	-0.00327600616829349
ACACB	0.0174929843598235
ACAD10	0.0388994025126412
ACAD8	-0.00234288598243193
ACADL	-0.00478148573468284
ACADM	-0.00315568026928403
ACADS	0.00639095452702332
ACADSB	0.0679234539057578
ACADVL	0.0577295499692401
ACAN	0.00680855383102201
ACAP1	0.00657361257615685
ACAP2	0.00663741971891607
ACAT1	0.023472275663643
ACAT2	0.177216440513515
ACBD3	0.00305164475888153
ACBD4	0.0580971272563646
ACD	0.00126949530668163
ACE	-0.0113457111109647
ACE2	0.0229963690758708
ACHE	0.00155908529238931
ACIN1	-0.0616401899849546
ACKR1	-0.0175591985839052
ACKR2	-0.021275736234124
ACKR3	0.0673371989044842
ACKR4	-0.00230348808409309
ACLY	0.0190975234452306
ACO1	0.019854786971206
ACO2	0.0320836780724956
ACOT1///ACOT2	0.0935002828675531
ACOT11	0.00446699889903801
ACOT13	0.0140352535211354
ACOT7	-0.00032506807733057
ACOT8	0.0783246142160596
ACOT9	0.0329629977626738
ACOX1	0.00745343360133688
ACOX2	-0.0779217356533985
ACOX3	0.00745671123140967
ACOXL	-0.00151849890570066
ACP1	-0.0315435528801971
ACP2	0.0327812259037028
ACP5	-0.0109962615073425
ACP6	0.0243482394947998
ACPP	-0.0120822666388616
ACR	-0.00125325604207349
ACRV1	0.00202306136335576
ACSBG1	-0.0106606805666625
ACSBG2	-0.0246253092704545
ACSF2	0.104925700557818
ACSL1	0.0640662767080147
ACSL3	0.172831875298231
ACSL4	0.0317250483153408
ACSL5	-0.0188569532083527
ACSL6	-0.00470633982274145
ACSM1	-0.0163237033528607
ACSM2B///ACSM2A	0.00901226293666735
ACSM3	0.0443840952158472
ACSM5	0.00245271633328703
ACSS3	-0.00820289092277271
ACTA1	0.00228175002289799
ACTA2	0.044240165631648
ACTB	0.0166191272852309
ACTBP9	0.0530434614125754
ACTC1	0.00319316095089306
ACTG1///ACTB	0.0047054106603468
ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	0.01330347264122
ACTG2	0.0145578228214367
ACTL6A	-0.0348734730817544
ACTL6B	0.000835542298763592
ACTL7A	0.0142585192319578
ACTL7B	-0.00497199873140497
ACTL8	-0.0370871742376147
ACTN1	0.0504937669064821
ACTN2	0.0112775653190125
ACTN3	0.0148414051957282
ACTN4	0.038399829824046
ACTR10	0.0117681436899097
ACTR1A	0.0224711353554059
ACTR1B	0.0938020787293716
ACTR2	-0.00595215332868489
ACTR3	0.00576783372614287
ACTR3B	-0.047261357598547
ACTR5	-0.0551881554882829
ACTR6	-0.0527816733918751
ACTR8	0.0584226468759983
ACVR1	-0.0409741042458158
ACVR1B	0.00436541470803216
ACVR2A	-0.0575329756565441
ACVR2B	0.0130974569922566
ACVR2B-AS1	-0.00183120859821262
ACVRL1	0.0154687332705712
ACYP1	-0.022325264114988
ADA	-0.012620902974636
ADAM10	0.014336322258053
ADAM11	0.0079929197491091
ADAM12	0.0205882753290197
ADAM15	0.0335587876863954
ADAM17	0.0107388940056087
ADAM18	0.00769895953987243
ADAM19	-0.0445967405527157
ADAM2	-0.00777269574468464
ADAM20	-0.00314847203919277
ADAM21	-0.00850910521565096
ADAM22	-0.00751315090301189
ADAM23	0.0263145739235224
ADAM28	0.0184794529339483
