logFC
ABCF1	-0.142203244435597
ARF3	0.00363928455899861
ATP6V0B	-0.0521976554360943
ATP6V1G2-DDX39B///SNORD84///DDX39B	-0.0259304697935638
BAD	-0.0161170487973443
C1D	0.00875734369858172
CANX	0.0299197342959741
CAPNS1	0.0532323339076441
CBX3	-0.0298560916253523
CCL5	-0.00649714196992979
CFL1	-0.000545845306946902
CHURC1-FNTB///FNTB	-0.0364348383250643
CNPPD1	0.00327682776923321
CTDNEP1	-0.0430569725401284
CYP2A6	0.00879046508912507
CYP2E1	-0.00985355001849564
DAD1	0.0261830374823226
DTX2P1-UPK3BP1-PMS2P11	0.0473087172287854
EIF3D	-0.0191169006606824
EIF3F	0.0154822781340178
EIF4G2	-0.0184519766527438
EPHB3	0.00541862399892556
ERH	-0.0433928201537963
ESRRA	-0.0463616984190258
FAU	-0.00228848850148822
GAS6	0.00264093271707289
GATC///SRSF9	-0.0361685382970576
GDI2	-0.0134529650758388
GUCA1A	-0.00990106308944516
GUK1	0.0176864073400287
HNRNPA1P10///HNRNPA1	0.0122716337537128
HNRNPC	-0.0392844317295729
HNRNPD	-0.0285075037285051
HNRNPM	-0.0472997847875725
HSP90AB1	-0.0455314104584668
HSPA6	0.00863424851451366
IK	0.149110386758393
ILF2	-0.102243161646365
JTB	0.0333838658459188
KARS	-0.0502979266550136
KAT7	0.00831121849136096
KHDRBS1	-0.0232295214226041
KXD1	-0.00804515661203986
LOC100508408///SNORD14B///RPS13	0.0209523745714666
LOC101929240///SNRNP200	0.0165301370410016
MIR3620///ARF1	0.00178063252178084
MIR4640///DDR1	0.158935590938678
MIR5047///MIR3064///DDX5	-0.034642230575237
MIR5193///UBA7	0.098047107287055
MIR6805///RPL28	0.05887870706376
MMP14	0.0422723883212186
NARS	0.0145478542376072
NONO	0.0193822798185301
NPM1	-0.043784445119733
OAZ1	0.028218857165867
PARK7	0.0157499994192225
PAX8	0.0398730786977025
PLD1	0.184458381176318
PRPF8	0.0233972181570188
PSMB2	-0.0347771976079247
PTPN21	-0.0673343873408683
RFC2	-0.1177394502557
RHOA	-0.0135917862910588
RNPS1	-0.116235922100778
RPL10A	0.0563106957410469
RPL11	0.0271476040077889
RPL14	0.00876360143035863
RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17	0.0204573655093411
RPL18	0.0106082503603468
RPL19	0.00951413443696225
RPL21P28///SNORA27///SNORD102///RPL21	0.0231761406010362
RPL24	0.000794397949150927
RPL27	0.0220094329443192
RPL30	0.0351001829941922
RPL34	0.0450881384696924
RPL35	0.0034378679678877
RPL6	0.0206574231545549
